<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.05	00:00:00	1882.43	1909.76	1872.52	1877.07	116320	0	0
2022.05.06	00:00:00	1876.09	1892.50	1866.25	1883.64	106343	0	0
2022.05.09	00:00:00	1882.42	1885.72	1851.89	1853.76	108812	0	0
2022.05.10	00:00:00	1853.98	1865.42	1835.48	1838.35	115765	0	0
2022.05.11	00:00:00	1837.35	1858.06	1832.03	1852.42	104599	0	0
2022.05.12	00:00:00	1851.85	1858.79	1821.32	1821.86	117775	0	0
2022.05.13	00:00:00	1821.60	1828.79	1799.14	1811.36	110423	0	0
2022.05.16	00:00:00	1810.52	1826.86	1786.98	1823.92	98831	0	0
2022.05.17	00:00:00	1824.34	1836.08	1812.96	1815.02	106988	0	0
2022.05.18	00:00:00	1814.62	1824.71	1807.35	1816.47	104243	0	0
2022.05.19	00:00:00	1816.14	1849.14	1810.97	1842.07	110398	0	0
2022.05.20	00:00:00	1840.97	1849.43	1832.36	1846.58	95934	0	0
2022.05.23	00:00:00	1843.90	1865.36	1843.49	1853.49	91921	0	0
2022.05.24	00:00:00	1852.25	1869.68	1849.29	1866.38	85241	0	0
2022.05.25	00:00:00	1865.55	1868.07	1843.02	1853.19	85478	0	0
2022.05.26	00:00:00	1852.32	1854.31	1841.20	1850.68	83563	0	0
2022.05.27	00:00:00	1850.67	1861.95	1847.98	1853.05	79768	0	0
2022.05.30	00:00:00	1852.70	1863.98	1848.22	1855.34	56202	0	0
2022.05.31	00:00:00	1855.37	1857.13	1835.12	1837.47	100151	0	0
2022.06.01	00:00:00	1836.80	1849.99	1828.50	1846.33	99489	0	0
2022.06.02	00:00:00	1846.75	1870.42	1844.11	1868.58	83559	0	0
2022.06.03	00:00:00	1868.68	1874.08	1847.36	1850.90	79742	0	0
2022.06.06	00:00:00	1850.76	1857.81	1840.67	1841.57	82157	0	0
2022.06.07	00:00:00	1840.53	1855.55	1837.05	1852.35	84709	0	0
2022.06.08	00:00:00	1851.90	1859.63	1844.65	1853.16	80748	0	0
2022.06.09	00:00:00	1852.03	1855.34	1840.06	1847.94	88334	0	0
2022.06.10	00:00:00	1847.87	1875.89	1825.12	1871.39	102357	0	0
2022.06.13	00:00:00	1874.59	1879.07	1819.05	1820.10	125523	0	0
2022.06.14	00:00:00	1820.19	1831.54	1805.11	1808.22	125155	0	0
2022.06.15	00:00:00	1807.95	1841.85	1807.47	1833.76	130998	0	0
2022.06.16	00:00:00	1832.87	1857.51	1816.04	1856.68	129191	0	0
2022.06.17	00:00:00	1856.18	1857.05	1833.87	1840.12	106242	0	0
2022.06.20	00:00:00	1836.64	1846.10	1834.83	1838.21	72693	0	0
2022.06.21	00:00:00	1837.58	1843.63	1828.58	1833.05	94778	0	0
2022.06.22	00:00:00	1832.00	1847.80	1823.44	1837.86	101070	0	0
2022.06.23	00:00:00	1836.65	1846.01	1822.56	1822.61	101734	0	0
2022.06.24	00:00:00	1822.98	1831.81	1816.97	1827.04	100314	0	0
2022.06.27	00:00:00	1837.01	1841.01	1820.81	1822.65	94574	0	0
2022.06.28	00:00:00	1821.52	1829.47	1818.48	1819.87	86797	0	0
2022.06.29	00:00:00	1819.11	1832.79	1812.23	1817.85	90929	0	0
2022.06.30	00:00:00	1817.14	1825.04	1802.75	1807.13	98650	0	0
2022.07.01	00:00:00	1806.97	1809.33	1784.52	1809.32	110503	0	0
2022.07.04	00:00:00	1810.89	1814.22	1803.94	1807.43	61891	0	0
2022.07.05	00:00:00	1807.82	1812.13	1763.90	1764.74	104585	0	0
2022.07.06	00:00:00	1765.03	1772.83	1732.24	1739.17	114751	0	0
2022.07.07	00:00:00	1738.25	1749.08	1736.53	1740.12	97781	0	0
2022.07.08	00:00:00	1740.06	1752.37	1733.12	1742.25	93571	0	0
2022.07.11	00:00:00	1742.27	1744.63	1731.30	1734.01	95943	0	0
2022.07.12	00:00:00	1733.23	1744.19	1723.22	1726.10	108427	0	0
2022.07.13	00:00:00	1725.40	1745.38	1707.37	1735.47	119524	0	0
2022.07.14	00:00:00	1734.25	1736.34	1697.58	1709.83	134938	0	0
2022.07.15	00:00:00	1709.69	1716.60	1699.09	1707.34	111473	0	0
2022.07.18	00:00:00	1707.64	1723.89	1705.93	1709.06	93775	0	0
2022.07.19	00:00:00	1709.15	1718.45	1705.36	1711.61	82747	0	0
2022.07.20	00:00:00	1711.03	1714.50	1692.53	1696.54	86201	0	0
2022.07.21	00:00:00	1695.60	1720.23	1680.90	1718.31	94202	0	0
2022.07.22	00:00:00	1717.52	1739.26	1712.87	1727.33	97793	0	0
2022.07.25	00:00:00	1727.00	1736.26	1714.76	1719.64	85252	0	0
2022.07.26	00:00:00	1718.82	1728.21	1713.64	1717.30	82645	0	0
2022.07.27	00:00:00	1716.40	1740.26	1711.55	1734.55	85085	0	0
2022.07.28	00:00:00	1733.78	1757.06	1733.53	1755.95	103256	0	0
2022.07.29	00:00:00	1755.54	1768.00	1752.22	1766.18	101055	0	0
2022.08.01	00:00:00	1765.37	1775.14	1758.31	1772.15	92761	0	0
2022.08.02	00:00:00	1771.20	1788.05	1760.47	1761.18	104940	0	0
2022.08.03	00:00:00	1760.70	1772.77	1754.34	1765.53	94116	0	0
2022.08.04	00:00:00	1764.78	1794.97	1763.23	1791.16	81967	0	0
2022.08.05	00:00:00	1790.74	1794.88	1765.03	1775.59	85659	0	0
2022.08.08	00:00:00	1773.58	1790.02	1770.92	1788.99	78296	0	0
2022.08.09	00:00:00	1787.89	1800.40	1783.26	1794.36	79156	0	0
2022.08.10	00:00:00	1794.15	1807.88	1787.63	1792.19	85593	0	0
2022.08.11	00:00:00	1791.64	1799.29	1783.59	1789.47	88573	0	0
2022.08.12	00:00:00	1788.49	1802.14	1784.89	1802.03	83336	0	0
2022.08.15	00:00:00	1801.43	1802.33	1772.99	1779.44	81325	0	0
2022.08.16	00:00:00	1779.66	1783.10	1771.49	1775.53	75084	0	0
2022.08.17	00:00:00	1775.53	1782.37	1759.80	1762.02	86695	0	0
2022.08.18	00:00:00	1761.50	1772.42	1755.43	1758.39	81742	0	0
2022.08.19	00:00:00	1758.80	1759.44	1745.54	1747.32	80655	0	0
2022.08.22	00:00:00	1746.53	1749.06	1727.81	1736.13	91910	0	0
2022.08.23	00:00:00	1736.22	1754.12	1730.82	1747.86	91001	0	0
2022.08.24	00:00:00	1748.01	1755.86	1742.44	1751.30	85527	0	0
2022.08.25	00:00:00	1750.82	1765.51	1749.98	1758.66	80987	0	0
2022.08.26	00:00:00	1757.97	1758.90	1734.18	1737.94	89037	0	0
2022.08.29	00:00:00	1735.97	1745.49	1720.32	1737.48	93531	0	0
2022.08.30	00:00:00	1737.37	1740.54	1721.18	1724.27	88251	0	0
2022.08.31	00:00:00	1723.37	1726.53	1709.67	1711.05	93224	0	0
2022.09.01	00:00:00	1710.77	1711.42	1688.83	1697.56	97818	0	0
2022.09.01	16:00:00	1701.07	1702.05	1694.68	1698.94	7794	0	0
2022.09.01	17:00:00	1698.32	1698.32	1688.83	1692.32	8661	0	0
2022.09.01	18:00:00	1692.29	1698.87	1692.10	1695.53	6770	0	0
2022.09.01	19:00:00	1695.52	1699.62	1694.92	1694.98	5054	0	0
2022.09.01	20:00:00	1694.96	1699.19	1694.47	1697.08	3867	0	0
2022.09.01	21:00:00	1697.14	1698.42	1694.50	1694.61	3726	0	0
2022.09.01	22:00:00	1694.64	1697.02	1694.56	1694.72	3396	0	0
2022.09.01	23:00:00	1694.67	1697.62	1694.37	1697.56	1245	0	0
2022.09.02	01:00:00	1696.79	1697.67	1695.45	1695.61	870	0	0
2022.09.02	02:00:00	1695.61	1697.88	1695.02	1697.26	1140	0	0
2022.09.02	03:00:00	1697.19	1699.31	1697.00	1698.00	1889	0	0
2022.09.02	04:00:00	1698.00	1699.27	1696.70	1697.64	3784	0	0
2022.09.02	05:00:00	1697.68	1698.74	1696.32	1698.70	2817	0	0
2022.09.02	06:00:00	1698.69	1700.35	1698.44	1699.54	2153	0	0
2022.09.02	07:00:00	1699.54	1699.94	1698.61	1699.29	1735	0	0
2022.09.02	08:00:00	1699.24	1701.74	1698.91	1701.74	2712	0	0
2022.09.02	09:00:00	1701.73	1703.35	1700.46	1702.69	3984	0	0
2022.09.02	10:00:00	1702.76	1704.53	1701.04	1703.71	4021	0	0
2022.09.02	11:00:00	1703.72	1704.64	1702.15	1704.55	3615	0	0
2022.09.02	12:00:00	1704.53	1707.15	1704.27	1707.04	3058	0	0
2022.09.02	13:00:00	1707.02	1707.35	1705.00	1705.55	3300	0	0
2022.09.02	14:00:00	1705.60	1706.88	1704.63	1705.82	3664	0	0
2022.09.02	15:00:00	1705.80	1714.81	1704.13	1708.84	7519	0	0
2022.09.02	16:00:00	1708.88	1713.01	1706.19	1712.10	8702	0	0
2022.09.02	17:00:00	1712.13	1717.99	1711.11	1717.24	7453	0	0
2022.09.02	18:00:00	1717.32	1717.57	1712.86	1716.18	5257	0	0
2022.09.02	19:00:00	1716.19	1716.47	1712.87	1714.06	4870	0	0
2022.09.02	20:00:00	1714.08	1714.26	1709.51	1710.85	4941	0	0
2022.09.02	21:00:00	1710.99	1715.63	1710.99	1713.57	3940	0	0
2022.09.02	22:00:00	1713.56	1713.56	1708.83	1709.63	3275	0	0
2022.09.02	23:00:00	1709.53	1712.76	1709.30	1712.54	1097	0	0
2022.09.05	01:00:00	1713.12	1713.12	1709.68	1710.20	1859	0	0
2022.09.05	02:00:00	1710.29	1710.29	1707.95	1708.00	1386	0	0
2022.09.05	03:00:00	1707.99	1709.94	1707.79	1708.96	2833	0	0
2022.09.05	04:00:00	1708.95	1712.82	1708.61	1711.76	4339	0	0
2022.09.05	05:00:00	1711.76	1712.22	1708.51	1711.23	3412	0	0
2022.09.05	06:00:00	1711.21	1712.83	1710.77	1712.05	2377	0	0
2022.09.05	07:00:00	1712.09	1714.05	1711.57	1712.95	1819	0	0
2022.09.05	08:00:00	1712.90	1713.88	1711.02	1713.29	3061	0	0
2022.09.05	09:00:00	1713.05	1713.05	1709.54	1711.69	4434	0	0
2022.09.05	10:00:00	1711.66	1711.74	1708.25	1710.76	4673	0	0
2022.09.05	11:00:00	1710.73	1714.08	1710.72	1711.90	3670	0	0
2022.09.05	12:00:00	1711.89	1714.54	1710.51	1714.18	3853	0	0
2022.09.05	13:00:00	1714.21	1715.76	1712.93	1714.78	3221	0	0
2022.09.05	14:00:00	1714.77	1715.67	1712.58	1713.70	3127	0	0
2022.09.05	15:00:00	1713.67	1713.82	1711.57	1712.69	3308	0	0
2022.09.05	16:00:00	1712.72	1713.64	1711.10	1711.99	3849	0	0
2022.09.05	17:00:00	1711.78	1712.67	1710.43	1711.78	3218	0	0
2022.09.05	18:00:00	1711.82	1711.97	1710.05	1710.46	2457	0	0
2022.09.05	19:00:00	1710.47	1712.14	1710.20	1712.12	1435	0	0
2022.09.05	20:00:00	1712.11	1712.27	1710.38	1710.38	642	0	0
2022.09.05	21:00:00	1710.38	1710.68	1709.54	1709.87	448	0	0
2022.09.06	01:00:00	1709.07	1713.32	1709.07	1712.83	1331	0	0
2022.09.06	02:00:00	1712.80	1714.40	1712.49	1713.94	1331	0	0
2022.09.06	03:00:00	1713.93	1726.69	1713.61	1723.92	4239	0	0
2022.09.06	04:00:00	1723.95	1723.95	1716.90	1718.35	4361	0	0
2022.09.06	05:00:00	1718.33	1720.12	1717.14	1719.81	3141	0	0
2022.09.06	06:00:00	1719.77	1720.32	1717.17	1717.79	2455	0	0
2022.09.06	07:00:00	1717.83	1718.79	1715.33	1715.62	2492	0	0
2022.09.06	08:00:00	1715.61	1719.15	1715.08	1717.86	3145	0	0
2022.09.06	09:00:00	1717.84	1720.80	1716.14	1720.16	4102	0	0
2022.09.06	10:00:00	1720.16	1720.16	1713.66	1715.75	5760	0	0
2022.09.06	11:00:00	1715.69	1716.09	1712.86	1713.48	4759	0	0
2022.09.06	12:00:00	1713.39	1713.39	1711.05	1711.40	4319	0	0
2022.09.06	13:00:00	1711.36	1713.18	1710.70	1712.74	4519	0	0
2022.09.06	14:00:00	1712.72	1714.65	1711.78	1714.58	4545	0	0
2022.09.06	15:00:00	1714.64	1715.02	1706.95	1707.80	6059	0	0
2022.09.06	16:00:00	1707.86	1711.80	1705.88	1708.87	7752	0	0
2022.09.06	17:00:00	1706.85	1709.44	1702.42	1703.65	8680	0	0
2022.09.06	18:00:00	1703.67	1707.31	1701.32	1703.09	6625	0	0
2022.09.06	19:00:00	1703.08	1704.41	1701.12	1701.51	5000	0	0
2022.09.06	20:00:00	1701.50	1703.76	1700.37	1701.05	4267	0	0
2022.09.06	21:00:00	1701.03	1702.08	1700.00	1700.02	4018	0	0
2022.09.06	22:00:00	1700.04	1702.38	1699.81	1700.15	3657	0	0
2022.09.06	23:00:00	1700.12	1701.87	1700.08	1701.87	1432	0	0
2022.09.07	01:00:00	1701.67	1702.41	1700.41	1700.55	1100	0	0
2022.09.07	02:00:00	1700.51	1703.88	1699.95	1703.49	1917	0	0
2022.09.07	03:00:00	1703.53	1703.85	1692.64	1696.20	4187	0	0
2022.09.07	04:00:00	1696.22	1698.70	1694.41	1697.02	4805	0	0
2022.09.07	05:00:00	1697.01	1697.68	1694.49	1695.18	4083	0	0
2022.09.07	06:00:00	1695.15	1695.82	1692.48	1693.43	3882	0	0
2022.09.07	07:00:00	1693.40	1694.71	1691.36	1693.69	3231	0	0
2022.09.07	08:00:00	1693.84	1696.34	1693.54	1696.21	3260	0	0
2022.09.07	09:00:00	1696.22	1699.68	1694.25	1699.11	4381	0	0
2022.09.07	10:00:00	1699.11	1703.72	1696.58	1703.20	5859	0	0
2022.09.07	11:00:00	1703.26	1705.46	1701.77	1704.09	5062	0	0
2022.09.07	12:00:00	1704.10	1707.16	1703.92	1707.00	4455	0	0
2022.09.07	13:00:00	1706.96	1707.07	1702.55	1702.80	4216	0	0
2022.09.07	14:00:00	1702.68	1704.26	1700.32	1701.14	5195	0	0
2022.09.07	15:00:00	1701.16	1704.24	1698.98	1700.36	5698	0	0
2022.09.07	16:00:00	1700.27	1704.38	1697.09	1704.08	7037	0	0
2022.09.07	17:00:00	1704.06	1713.43	1702.27	1711.63	7582	0	0
2022.09.07	18:00:00	1711.65	1713.48	1709.50	1710.55	5652	0	0
2022.09.07	19:00:00	1710.54	1715.00	1709.59	1714.95	4176	0	0
2022.09.07	20:00:00	1715.01	1719.22	1714.18	1716.98	4690	0	0
2022.09.07	21:00:00	1716.99	1717.14	1714.14	1714.75	3145	0	0
2022.09.07	22:00:00	1714.74	1717.67	1714.31	1717.30	2818	0	0
2022.09.07	23:00:00	1717.25	1719.40	1716.50	1718.29	1420	0	0
2022.09.08	01:00:00	1718.07	1719.15	1717.64	1718.10	1002	0	0
2022.09.08	02:00:00	1718.09	1718.09	1716.07	1716.63	1409	0	0
2022.09.08	03:00:00	1716.62	1717.26	1715.56	1715.64	2786	0	0
2022.09.08	04:00:00	1715.68	1719.31	1715.28	1715.41	4436	0	0
2022.09.08	05:00:00	1715.42	1715.69	1713.54	1714.96	3074	0	0
2022.09.08	06:00:00	1715.04	1716.05	1713.74	1714.49	3061	0	0
2022.09.08	07:00:00	1714.44	1716.84	1713.92	1714.65	2550	0	0
2022.09.08	08:00:00	1714.70	1717.41	1714.53	1716.18	3002	0	0
2022.09.08	09:00:00	1716.10	1719.77	1715.43	1719.62	4915	0	0
2022.09.08	10:00:00	1719.60	1722.84	1717.53	1717.70	5880	0	0
2022.09.08	11:00:00	1717.72	1719.55	1716.18	1718.03	5024	0	0
2022.09.08	12:00:00	1717.94	1721.39	1717.93	1720.61	4163	0	0
2022.09.08	13:00:00	1720.63	1725.24	1719.22	1723.57	4296	0	0
2022.09.08	14:00:00	1723.57	1728.19	1722.46	1723.75	5037	0	0
2022.09.08	15:00:00	1723.91	1726.62	1713.83	1715.80	8288	0	0
2022.09.08	16:00:00	1715.74	1716.75	1709.71	1711.52	9346	0	0
2022.09.08	17:00:00	1711.40	1711.52	1704.03	1707.75	8177	0	0
2022.09.08	18:00:00	1707.72	1709.19	1706.08	1707.22	6198	0	0
2022.09.08	19:00:00	1707.23	1707.76	1704.86	1706.12	5206	0	0
2022.09.08	20:00:00	1706.15	1711.64	1705.88	1709.42	4323	0	0
2022.09.08	21:00:00	1709.39	1710.08	1707.13	1707.29	3827	0	0
2022.09.08	22:00:00	1707.37	1709.12	1706.67	1706.82	3055	0	0
2022.09.08	23:00:00	1706.80	1709.26	1706.80	1708.51	1214	0	0
2022.09.09	01:00:00	1708.57	1709.53	1708.49	1709.34	806	0	0
2022.09.09	02:00:00	1709.33	1710.92	1709.30	1710.75	1059	0	0
2022.09.09	03:00:00	1710.76	1715.25	1709.76	1713.65	2993	0	0
2022.09.09	04:00:00	1713.60	1716.99	1713.27	1716.90	3631	0	0
2022.09.09	05:00:00	1716.86	1718.91	1716.24	1718.80	3265	0	0
2022.09.09	06:00:00	1718.84	1720.64	1718.65	1719.30	3368	0	0
2022.09.09	07:00:00	1719.31	1721.78	1719.06	1721.38	3023	0	0
2022.09.09	08:00:00	1721.34	1721.90	1718.97	1719.49	3021	0	0
2022.09.09	09:00:00	1719.58	1722.81	1718.18	1722.51	4504	0	0
2022.09.09	10:00:00	1722.49	1729.47	1722.05	1727.22	6586	0	0
2022.09.09	11:00:00	1727.20	1729.20	1726.59	1728.57	5484	0	0
2022.09.09	12:00:00	1728.55	1728.94	1725.29	1727.28	4860	0	0
2022.09.09	13:00:00	1727.29	1729.39	1726.01	1726.87	4881	0	0
2022.09.09	14:00:00	1726.93	1728.47	1719.85	1720.98	5483	0	0
2022.09.09	15:00:00	1720.94	1722.52	1718.46	1718.81	6620	0	0
2022.09.09	16:00:00	1718.85	1719.59	1711.31	1713.40	8071	0	0
2022.09.09	17:00:00	1713.32	1717.36	1712.25	1714.47	7079	0	0
2022.09.09	18:00:00	1714.49	1718.65	1713.40	1716.84	5092	0	0
2022.09.09	19:00:00	1716.89	1720.31	1715.03	1720.06	4692	0	0
2022.09.09	20:00:00	1720.09	1720.18	1716.26	1716.48	3327	0	0
2022.09.09	21:00:00	1716.53	1716.53	1714.61	1715.71	2585	0	0
2022.09.09	22:00:00	1715.68	1716.36	1714.67	1715.71	2509	0	0
2022.09.09	23:00:00	1715.73	1717.92	1715.42	1717.17	1290	0	0
2022.09.12	01:00:00	1716.67	1720.21	1716.67	1719.61	1688	0	0
2022.09.12	02:00:00	1719.58	1719.58	1717.66	1718.44	1230	0	0
2022.09.12	03:00:00	1718.40	1718.75	1716.28	1716.91	2510	0	0
2022.09.12	04:00:00	1716.96	1718.74	1715.82	1716.58	2633	0	0
2022.09.12	05:00:00	1716.58	1716.68	1713.06	1713.91	2575	0	0
2022.09.12	06:00:00	1713.87	1714.25	1712.29	1713.67	2001	0	0
2022.09.12	07:00:00	1713.65	1713.78	1711.98	1712.91	2162	0	0
2022.09.12	08:00:00	1712.91	1715.74	1712.14	1713.19	2795	0	0
2022.09.12	09:00:00	1713.15	1720.83	1712.17	1720.61	4367	0	0
2022.09.12	10:00:00	1720.64	1726.55	1719.34	1724.41	6508	0	0
2022.09.12	11:00:00	1724.47	1725.85	1721.96	1725.83	5443	0	0
2022.09.12	12:00:00	1725.84	1727.46	1724.37	1725.25	4851	0	0
2022.09.12	13:00:00	1725.29	1727.57	1723.40	1727.23	4551	0	0
2022.09.12	14:00:00	1727.24	1729.92	1726.03	1729.61	5166	0	0
2022.09.12	15:00:00	1729.65	1733.88	1727.14	1729.73	7242	0	0
2022.09.12	16:00:00	1729.75	1732.59	1723.73	1725.88	7466	0	0
2022.09.12	17:00:00	1725.85	1730.52	1725.72	1730.11	6643	0	0
2022.09.12	18:00:00	1730.19	1735.12	1728.44	1734.26	6056	0	0
2022.09.12	19:00:00	1734.19	1734.84	1730.35	1731.83	4741	0	0
2022.09.12	20:00:00	1731.86	1731.92	1728.36	1728.85	3993	0	0
2022.09.12	21:00:00	1728.78	1729.02	1723.77	1726.90	4151	0	0
2022.09.12	22:00:00	1726.89	1726.99	1724.38	1724.54	2926	0	0
2022.09.12	23:00:00	1724.55	1726.21	1724.33	1724.66	1218	0	0
2022.09.13	01:00:00	1724.66	1725.56	1724.42	1725.31	1271	0	0
2022.09.13	02:00:00	1725.25	1726.42	1724.06	1725.30	1237	0	0
2022.09.13	03:00:00	1725.31	1727.59	1724.58	1724.76	2960	0	0
2022.09.13	04:00:00	1724.77	1725.13	1720.91	1723.66	4909	0	0
2022.09.13	05:00:00	1723.70	1723.92	1720.74	1722.23	2904	0	0
2022.09.13	06:00:00	1722.20	1723.00	1721.01	1721.38	2384	0	0
2022.09.13	07:00:00	1721.14	1722.55	1720.35	1721.97	1772	0	0
2022.09.13	08:00:00	1721.99	1722.89	1720.03	1721.54	2616	0	0
2022.09.13	09:00:00	1721.90	1725.08	1721.30	1723.04	4316	0	0
2022.09.13	10:00:00	1723.03	1725.38	1722.49	1723.89	4894	0	0
2022.09.13	11:00:00	1723.93	1726.10	1721.93	1725.37	3954	0	0
2022.09.13	12:00:00	1725.41	1728.15	1725.03	1726.78	4495	0	0
2022.09.13	13:00:00	1726.82	1728.46	1724.42	1728.19	4108	0	0
2022.09.13	14:00:00	1728.20	1731.46	1728.20	1729.76	4698	0	0
2022.09.13	15:00:00	1729.75	1731.78	1703.13	1703.88	8327	0	0
2022.09.13	16:00:00	1703.86	1709.50	1697.05	1706.68	9503	0	0
2022.09.13	17:00:00	1706.64	1708.55	1703.71	1705.88	8113	0	0
2022.09.13	18:00:00	1705.94	1707.33	1700.80	1701.03	6171	0	0
2022.09.13	19:00:00	1701.02	1705.84	1700.61	1705.53	5186	0	0
2022.09.13	20:00:00	1705.50	1707.30	1703.41	1703.72	5147	0	0
2022.09.13	21:00:00	1703.68	1705.63	1702.91	1703.10	4116	0	0
2022.09.13	22:00:00	1703.09	1703.69	1701.12	1702.55	3673	0	0
2022.09.13	23:00:00	1702.43	1703.36	1701.59	1702.34	1611	0	0
2022.09.14	01:00:00	1701.47	1702.92	1700.69	1702.04	1712	0	0
2022.09.14	02:00:00	1702.07	1703.11	1701.44	1702.18	1963	0	0
2022.09.14	03:00:00	1702.22	1703.24	1698.56	1700.29	4213	0	0
2022.09.14	04:00:00	1700.23	1701.53	1697.25	1700.12	4689	0	0
2022.09.14	05:00:00	1700.14	1703.58	1699.91	1701.69	3517	0	0
2022.09.14	06:00:00	1701.69	1702.64	1700.19	1700.41	2606	0	0
2022.09.14	07:00:00	1700.45	1705.14	1699.26	1704.05	3323	0	0
2022.09.14	08:00:00	1704.13	1704.56	1701.25	1701.63	3518	0	0
2022.09.14	09:00:00	1701.61	1703.20	1700.31	1700.91	4951	0	0
2022.09.14	10:00:00	1700.88	1704.27	1698.93	1703.16	6625	0	0
2022.09.14	11:00:00	1703.17	1706.14	1703.05	1704.41	6048	0	0
2022.09.14	12:00:00	1704.38	1705.46	1702.51	1704.90	5017	0	0
2022.09.14	13:00:00	1704.92	1706.00	1703.50	1703.64	4596	0	0
2022.09.14	14:00:00	1703.52	1705.04	1701.12	1701.62	5270	0	0
2022.09.14	15:00:00	1701.65	1707.03	1699.36	1705.89	7303	0	0
2022.09.14	16:00:00	1705.86	1707.04	1702.99	1703.61	7561	0	0
2022.09.14	17:00:00	1703.54	1706.46	1701.93	1706.43	7129	0	0
2022.09.14	18:00:00	1706.35	1706.82	1702.35	1703.64	5533	0	0
2022.09.14	19:00:00	1703.77	1703.84	1701.04	1701.31	4143	0	0
2022.09.14	20:00:00	1701.29	1701.42	1697.60	1697.65	4324	0	0
2022.09.14	21:00:00	1697.64	1698.03	1695.02	1695.11	3811	0	0
2022.09.14	22:00:00	1695.14	1696.03	1693.65	1695.68	4018	0	0
2022.09.14	23:00:00	1695.62	1697.56	1695.24	1697.41	1424	0	0
2022.09.15	01:00:00	1696.92	1697.75	1696.84	1697.60	1015	0	0
2022.09.15	02:00:00	1697.49	1697.97	1696.93	1697.53	982	0	0
2022.09.15	03:00:00	1697.59	1697.86	1696.25	1696.40	1603	0	0
2022.09.15	04:00:00	1696.34	1696.50	1693.68	1696.02	3474	0	0
2022.09.15	05:00:00	1695.99	1696.53	1693.26	1693.62	2754	0	0
2022.09.15	06:00:00	1693.63	1693.63	1690.75	1692.77	2390	0	0
2022.09.15	07:00:00	1692.76	1693.33	1686.98	1687.47	2337	0	0
2022.09.15	08:00:00	1687.49	1689.66	1686.09	1688.98	3299	0	0
2022.09.15	09:00:00	1688.92	1689.72	1686.90	1687.87	3539	0	0
2022.09.15	10:00:00	1687.77	1689.84	1685.64	1689.84	4768	0	0
2022.09.15	11:00:00	1689.79	1689.98	1686.30	1687.29	4770	0	0
2022.09.15	12:00:00	1687.33	1690.20	1686.22	1689.58	3981	0	0
2022.09.15	13:00:00	1689.57	1691.29	1685.76	1686.50	4574	0	0
2022.09.15	14:00:00	1686.52	1687.41	1684.53	1686.33	4806	0	0
2022.09.15	15:00:00	1686.38	1692.32	1682.58	1687.60	7710	0	0
2022.09.15	16:00:00	1687.56	1690.15	1680.45	1690.15	8311	0	0
2022.09.15	17:00:00	1690.10	1690.92	1663.62	1668.43	8072	0	0
2022.09.15	18:00:00	1668.45	1671.45	1663.84	1664.47	7247	0	0
2022.09.15	19:00:00	1664.27	1666.65	1660.36	1664.89	5629	0	0
2022.09.15	20:00:00	1664.88	1669.29	1664.83	1665.66	4656	0	0
2022.09.15	21:00:00	1665.71	1666.29	1662.80	1663.38	3928	0	0
2022.09.15	22:00:00	1663.37	1664.76	1661.50	1663.95	3959	0	0
2022.09.15	23:00:00	1663.91	1665.29	1663.42	1664.60	1677	0	0
2022.09.16	01:00:00	1664.48	1665.44	1662.01	1662.67	1630	0	0
2022.09.16	02:00:00	1662.69	1663.30	1661.33	1662.34	1683	0	0
2022.09.16	03:00:00	1662.35	1666.43	1662.27	1665.62	3040	0	0
2022.09.16	04:00:00	1665.60	1667.74	1661.27	1661.57	4638	0	0
2022.09.16	05:00:00	1661.63	1663.84	1661.57	1663.79	3492	0	0
2022.09.16	06:00:00	1663.76	1664.40	1662.24	1664.39	2568	0	0
2022.09.16	07:00:00	1664.37	1665.47	1663.75	1664.11	1555	0	0
2022.09.16	08:00:00	1664.08	1664.53	1662.72	1662.86	2595	0	0
2022.09.16	09:00:00	1662.91	1664.15	1659.54	1660.15	4814	0	0
2022.09.16	10:00:00	1660.13	1662.72	1654.39	1655.78	5706	0	0
2022.09.16	11:00:00	1655.77	1660.04	1654.25	1659.11	4821	0	0
2022.09.16	12:00:00	1659.13	1666.24	1658.91	1659.66	5058	0	0
2022.09.16	13:00:00	1659.68	1666.75	1658.12	1665.92	4225	0	0
2022.09.16	14:00:00	1665.99	1667.86	1663.60	1665.46	4515	0	0
2022.09.16	15:00:00	1665.38	1665.64	1659.08	1660.34	6654	0	0
2022.09.16	16:00:00	1660.40	1665.39	1657.18	1665.13	7644	0	0
2022.09.16	17:00:00	1665.16	1680.33	1664.99	1677.04	9011	0	0
2022.09.16	18:00:00	1677.10	1678.81	1673.37	1673.96	6760	0	0
2022.09.16	19:00:00	1673.90	1674.69	1672.42	1673.18	4340	0	0
2022.09.16	20:00:00	1673.11	1675.74	1671.12	1671.45	4034	0	0
2022.09.16	21:00:00	1671.56	1676.32	1671.44	1675.78	3683	0	0
2022.09.16	22:00:00	1675.70	1677.73	1673.10	1673.26	3645	0	0
2022.09.16	23:00:00	1673.12	1676.23	1673.08	1675.36	1273	0	0
2022.09.19	01:00:00	1675.07	1678.82	1674.03	1678.41	1407	0	0
2022.09.19	02:00:00	1678.39	1679.98	1677.44	1678.00	1487	0	0
2022.09.19	03:00:00	1677.98	1678.78	1675.86	1675.93	2474	0	0
